Accession,Length,Length_norm
XM_002298767.3,1303.0,0.07422248803827751
XM_002298768.3,2236.0,0.13002392344497607
XM_002298780.3,2317.0,0.13486842105263158
XM_002298781.3,1742.0,0.10047846889952153
XM_002298782.2,1880.0,0.10873205741626794
XM_002298784.3,2266.0,0.13181818181818183
XM_002298790.3,3849.0,0.2264952153110048
XM_002298791.3,2032.0,0.11782296650717704
XM_002298792.3,2927.0,0.17135167464114834
XM_002298801.3,5989.0,0.35448564593301435
XM_002298804.3,1618.0,0.0930622009569378
XM_002298805.3,1833.0,0.10592105263157894
XM_002298807.3,1689.0,0.09730861244019139
XM_002298808.3,1389.0,0.07936602870813397
XM_002298813.3,886.0,0.049282296650717705
XM_002298815.3,1851.0,0.1069976076555024
XM_002298817.3,2128.0,0.1235645933014354
XM_002298821.3,1218.0,0.06913875598086125
XM_002298823.3,1455.0,0.0833133971291866
XM_002298824.3,1711.0,0.0986244019138756
XM_002298825.3,1185.0,0.06716507177033493
XM_002298827.3,1867.0,0.10795454545454546
XM_002298828.3,828.0,0.045813397129186605
XM_002298831.3,1285.0,0.07314593301435407
XM_002298833.3,1573.0,0.09037081339712918
XM_002298835.3,5585.0,0.330322966507177
XM_002298840.3,2792.0,0.1632775119617225
XM_002298841.3,1739.0,0.10029904306220096
XM_002298842.3,2729.0,0.15950956937799043
XM_002298843.2,2637.0,0.15400717703349281
XM_002298846.3,1551.0,0.08905502392344498
XM_002298847.3,1938.0,0.11220095693779905
XM_002298849.3,800.0,0.04413875598086125
XM_002298851.3,1564.0,0.08983253588516747
XM_002298853.3,1716.0,0.09892344497607655
XM_002298854.3,1655.0,0.09527511961722489
XM_002298856.3,2737.0,0.15998803827751196
XM_002298857.3,886.0,0.049282296650717705
XM_002298859.3,1540.0,0.08839712918660288
XM_002298862.3,2461.0,0.14348086124401915
XM_002298863.3,843.0,0.04671052631578947
XM_002298864.3,1726.0,0.09952153110047847
XM_002298865.3,1918.0,0.11100478468899522
XM_002298868.2,1205.0,0.06836124401913876
XM_002298869.3,2469.0,0.14395933014354068
XM_002298873.3,1425.0,0.08151913875598087
XM_002298874.3,1181.0,0.06692583732057417
XM_002298875.2,1144.0,0.06471291866028708
XM_002298876.3,919.0,0.05125598086124402
XM_002298878.3,1681.0,0.09683014354066986
XM_002298885.3,2051.0,0.11895933014354067
XM_002298886.3,1230.0,0.06985645933014355
XM_002298887.3,916.0,0.05107655502392345
XM_002298890.3,2476.0,0.14437799043062202
XM_002298895.3,1015.0,0.056997607655502394
XM_002298898.3,1927.0,0.11154306220095694
XM_002298901.3,1015.0,0.056997607655502394
XM_002298902.3,1003.0,0.0562799043062201
XM_002298911.3,2121.0,0.12314593301435407
XM_002298913.3,2877.0,0.16836124401913877
XM_002298920.3,1788.0,0.10322966507177034
XM_002298926.3,1902.0,0.11004784688995216
XM_002298927.3,1356.0,0.07739234449760765
XM_002298940.3,938.0,0.05239234449760766
XM_002298943.3,1284.0,0.07308612440191388
XM_002298944.3,862.0,0.04784688995215311
XM_002298946.3,1965.0,0.11381578947368422
XM_002298951.2,2658.0,0.15526315789473685
XM_002298952.3,1628.0,0.09366028708133972
XM_002298953.3,1791.0,0.10340909090909091
XM_002298954.3,1856.0,0.10729665071770335
XM_002298957.2,1241.0,0.07051435406698565
XM_002298958.3,916.0,0.05107655502392345
XM_002298964.2,2047.0,0.1187200956937799
XM_002298965.3,1536.0,0.0881578947368421
XM_002298966.2,384.0,0.019258373205741627
XM_002298969.2,1565.0,0.08989234449760766
XM_002298970.3,1195.0,0.06776315789473684
XM_002298972.3,1807.0,0.10436602870813397
XM_002298975.2,1307.0,0.07446172248803828
XM_002298976.3,1126.0,0.06363636363636364
XM_002298978.3,3006.0,0.17607655502392344
XM_002298983.3,2002.0,0.1160287081339713
XM_002298984.3,1794.0,0.10358851674641148
XM_002298986.3,1711.0,0.0986244019138756
XM_002298989.3,1801.0,0.10400717703349283
XM_002298993.3,1805.0,0.10424641148325359
XM_002298994.3,1933.0,0.11190191387559809
XM_002298996.3,1793.0,0.10352870813397129
XM_002298997.3,2215.0,0.12876794258373206
XM_002298998.3,1082.0,0.061004784688995214
XM_002299000.3,1896.0,0.109688995215311
XM_002299001.2,1847.0,0.10675837320574164
XM_002299004.3,896.0,0.049880382775119615
XM_002299006.2,1755.0,0.10125598086124402
XM_002299008.2,2043.0,0.11848086124401914
XM_002299009.3,1820.0,0.10514354066985646
XM_002299011.2,935.0,0.052212918660287086
XM_002299012.3,2394.0,0.13947368421052633
XM_002299013.3,812.0,0.04485645933014354
XM_002299015.3,3226.0,0.18923444976076556
XM_002299016.3,3718.0,0.21866028708133972
XM_002299018.3,3786.0,0.22272727272727275
XM_002299020.3,1312.0,0.07476076555023924
XM_002299022.3,1441.0,0.08247607655502392
XM_002299023.3,676.0,0.03672248803827751
XM_002299025.3,2020.0,0.11710526315789474
XM_002299026.2,2673.0,0.15616028708133972
XM_002299033.3,1930.0,0.11172248803827751
XM_002299034.3,1136.0,0.06423444976076555
XM_002299035.2,1061.0,0.0597488038277512
XM_002299037.3,1601.0,0.09204545454545454
XM_002299038.3,822.0,0.045454545454545456
XM_002299039.3,2659.0,0.15532296650717703
XM_002299040.3,2011.0,0.11656698564593301
XM_002299041.3,1174.0,0.06650717703349282
XM_002299043.3,1830.0,0.10574162679425837
XM_002299044.3,785.0,0.04324162679425837
XM_002299045.3,4153.0,0.24467703349282297
XM_002299051.2,2184.0,0.12691387559808612
XM_002299053.3,4305.0,0.2537679425837321
XM_002299055.3,1090.0,0.06148325358851675
XM_002299056.3,2049.0,0.11883971291866029
XM_002299061.2,1993.0,0.11549043062200957
XM_002299067.3,1382.0,0.07894736842105263
XM_002299068.2,1581.0,0.09084928229665072
XM_002299069.3,4049.0,0.23845693779904306
XM_002299070.2,804.0,0.04437799043062201
XM_002299076.3,2409.0,0.1403708133971292
XM_002299078.3,947.0,0.05293062200956938
XM_002299079.3,943.0,0.052691387559808615
XM_002299080.3,1629.0,0.09372009569377991
XM_002299081.3,1891.0,0.10938995215311005
XM_002299082.3,1569.0,0.09013157894736842
XM_002299085.3,1644.0,0.09461722488038278
XM_002299087.3,754.0,0.04138755980861244
XM_002299090.3,977.0,0.05472488038277512
XM_002299091.2,868.0,0.04820574162679426
XM_002299094.3,1251.0,0.07111244019138756
XM_002299095.3,1252.0,0.07117224880382775
XM_002299098.3,3282.0,0.19258373205741627
XM_002299100.3,1771.0,0.10221291866028709
XM_002299103.3,1638.0,0.09425837320574162
XM_002299105.3,1210.0,0.06866028708133971
XM_002299106.3,1264.0,0.07188995215311005
XM_002299107.3,1427.0,0.08163875598086125
XM_002299108.3,1250.0,0.07105263157894737
XM_002299109.3,1280.0,0.07284688995215312
XM_002299113.3,1449.0,0.08295454545454546
XM_002299116.3,1235.0,0.0701555023923445
XM_002299117.3,1499.0,0.08594497607655503
XM_002299118.3,1920.0,0.1111244019138756
XM_002299121.3,3000.0,0.1757177033492823
XM_002299122.3,2482.0,0.14473684210526316
XM_002299123.3,1901.0,0.10998803827751197
XM_002299126.3,708.0,0.038636363636363635
XM_002299129.3,1801.0,0.10400717703349283
XM_002299131.3,2706.0,0.15813397129186604
XM_002299132.3,3908.0,0.23002392344497608
XM_002299133.3,2277.0,0.13247607655502391
XM_002299134.3,2700.0,0.15777511961722487
XM_002299135.3,1598.0,0.09186602870813397
XM_002299140.3,2262.0,0.13157894736842105
XM_002299143.3,897.0,0.04994019138755981
XM_002299145.3,1547.0,0.08881578947368421
XM_002299148.2,1600.0,0.09198564593301435
XM_002299152.3,2317.0,0.13486842105263158
XM_002299154.3,1748.0,0.10083732057416268
XM_002299157.3,2305.0,0.1341507177033493
XM_002299161.3,1418.0,0.08110047846889952
XM_002299162.3,854.0,0.04736842105263158
XM_002299163.3,1808.0,0.10442583732057417
XM_002299164.3,1404.0,0.08026315789473684
XM_002299165.2,1656.0,0.09533492822966508
XM_002299166.3,2744.0,0.1604066985645933
XM_002299170.3,3745.0,0.22027511961722487
XM_002299174.3,2462.0,0.14354066985645933
XM_002299175.3,2074.0,0.12033492822966507
XM_002299176.3,1634.0,0.09401913875598086
XM_002299177.3,986.0,0.05526315789473684
XM_002299178.3,2683.0,0.15675837320574162
XM_002299179.3,1410.0,0.080622009569378
XM_002299181.3,887.0,0.049342105263157895
XM_002299182.3,1992.0,0.11543062200956938
XM_002299185.3,1640.0,0.09437799043062202
XM_002299187.3,1401.0,0.08008373205741627
XM_002299195.2,2778.0,0.1624401913875598
XM_002299196.3,1675.0,0.09647129186602871
XM_002299198.2,3322.0,0.19497607655502394
XM_002299199.3,1485.0,0.08510765550239234
XM_002299201.3,928.0,0.05179425837320574
XM_002299202.3,2168.0,0.12595693779904307
XM_002299204.3,1428.0,0.08169856459330144
XM_002299206.3,856.0,0.04748803827751196
XM_002299208.3,1714.0,0.09880382775119617
XM_002299211.3,1391.0,0.07948564593301435
XM_002299212.3,2693.0,0.15735645933014356
XM_002299214.3,2882.0,0.1686602870813397
XM_002299215.3,1868.0,0.10801435406698565
XM_002299216.3,1156.0,0.06543062200956938
XM_002299218.2,2827.0,0.1653708133971292
XM_002299224.3,1353.0,0.07721291866028708
XM_002299226.3,870.0,0.04832535885167464
XM_002299228.3,1267.0,0.07206937799043063
XM_002299230.3,1438.0,0.08229665071770335
XM_002299231.3,1234.0,0.07009569377990431
XM_002299232.3,1402.0,0.08014354066985646
XM_002299237.3,3055.0,0.17900717703349284
XM_002299240.3,1978.0,0.1145933014354067
XM_002299242.3,1314.0,0.07488038277511962
XM_002299243.3,2070.0,0.12009569377990431
XM_002299244.3,3095.0,0.18139952153110048
XM_002299245.3,1520.0,0.08720095693779904
XM_002299246.3,1542.0,0.08851674641148326
XM_002299247.3,2344.0,0.13648325358851676
XM_002299248.3,1696.0,0.09772727272727273
XM_002299250.3,1450.0,0.08301435406698565
XM_002299251.3,1051.0,0.05915071770334929
XM_002299252.2,704.0,0.038397129186602874
XM_002299254.3,4421.0,0.2607057416267943
XM_002299256.3,1592.0,0.09150717703349283
XM_002299258.3,1197.0,0.06788277511961723
XM_002299259.3,2172.0,0.12619617224880383
XM_002299260.3,2165.0,0.1257775119617225
XM_002299261.3,3502.0,0.2057416267942584
XM_002299262.3,1850.0,0.1069377990430622
XM_002299263.3,1027.0,0.05771531100478469
XM_002299264.3,2102.0,0.12200956937799043
XM_002299267.3,1572.0,0.090311004784689
XM_002299268.2,1095.0,0.0617822966507177
XM_002299275.3,3089.0,0.18104066985645934
XM_002299276.3,582.0,0.03110047846889952
XM_002299279.3,1336.0,0.07619617224880383
XM_002299280.2,1003.0,0.0562799043062201
XM_002299283.3,2074.0,0.12033492822966507
XM_002299286.3,3890.0,0.22894736842105265
XM_002299287.3,1734.0,0.1
XM_002299288.2,1626.0,0.09354066985645933
XM_002299290.3,1250.0,0.07105263157894737
XM_002299293.3,1315.0,0.0749401913875598
XM_002299296.3,2366.0,0.13779904306220095
XM_002299297.3,1237.0,0.07027511961722488
XM_002299299.3,969.0,0.05424641148325359
XM_002299300.3,894.0,0.049760765550239235
XM_002299302.3,788.0,0.04342105263157895
XM_002299303.3,1489.0,0.08534688995215312
XM_002299308.3,3552.0,0.20873205741626794
XM_002299309.3,758.0,0.041626794258373206
XM_002299313.3,2575.0,0.15029904306220096
XM_002299314.3,3475.0,0.2041267942583732
XM_002299315.3,1628.0,0.09366028708133972
XM_002299317.3,1446.0,0.08277511961722488
XM_002299319.3,1162.0,0.06578947368421052
XM_002299320.3,1924.0,0.11136363636363637
XM_002299321.3,1235.0,0.0701555023923445
XM_002299322.3,1726.0,0.09952153110047847
XM_002299324.3,3694.0,0.21722488038277513
XM_002299325.3,2433.0,0.1418062200956938
XM_002299326.3,2028.0,0.11758373205741628
XM_002299327.3,804.0,0.04437799043062201
XM_002299328.3,3239.0,0.19001196172248805
XM_002299329.3,1965.0,0.11381578947368422
XM_002299332.3,1346.0,0.07679425837320575
XM_002299333.3,1911.0,0.11058612440191389
XM_002299334.3,1080.0,0.060885167464114834
XM_002299335.3,2910.0,0.1703349282296651
XM_002299340.3,1383.0,0.07900717703349283
XM_002299341.3,1736.0,0.10011961722488039
XM_002299345.3,1929.0,0.11166267942583732
XM_002299348.2,4642.0,0.27392344497607657
XM_002299350.3,1453.0,0.08319377990430622
XM_002299351.3,3042.0,0.17822966507177035
XM_002299352.3,1559.0,0.0895334928229665
XM_002299353.3,1167.0,0.06608851674641149
XM_002299355.3,1075.0,0.060586124401913875
XM_002299356.3,1701.0,0.09802631578947368
XM_002299357.2,1181.0,0.06692583732057417
XM_002299361.3,848.0,0.04700956937799043
XM_002299362.3,834.0,0.04617224880382775
XM_002299364.3,1223.0,0.0694377990430622
XM_002299365.3,673.0,0.03654306220095694
XM_002299366.3,747.0,0.0409688995215311
XM_002299368.3,2013.0,0.1166866028708134
XM_002299369.3,2782.0,0.1626794258373206
XM_002299370.3,2712.0,0.15849282296650719
XM_002299371.3,1280.0,0.07284688995215312
XM_002299372.3,1308.0,0.07452153110047847
XM_002299374.3,1069.0,0.060227272727272727
XM_002299375.3,812.0,0.04485645933014354
XM_002299376.2,1935.0,0.11202153110047847
XM_002299378.2,995.0,0.05580143540669857
XM_002299379.3,2317.0,0.13486842105263158
XM_002299382.3,2623.0,0.15316985645933015
XM_002299386.3,1683.0,0.09694976076555024
XM_002299387.3,1754.0,0.10119617224880383
XM_002299388.3,1273.0,0.07242822966507177
XM_002299389.3,1993.0,0.11549043062200957
XM_002299391.3,870.0,0.04832535885167464
XM_002299392.2,1773.0,0.10233253588516747
XM_002299394.3,812.0,0.04485645933014354
XM_002299395.2,2212.0,0.12858851674641147
XM_002299396.3,1225.0,0.06955741626794258
XM_002299399.3,2836.0,0.16590909090909092
XM_002299401.3,1960.0,0.11351674641148325
XM_002299403.2,1925.0,0.11142344497607656
XM_002299406.3,564.0,0.030023923444976078
XM_002299408.3,1756.0,0.10131578947368422
XM_002299410.3,664.0,0.03600478468899521
XM_002299411.2,2541.0,0.14826555023923446
XM_002299412.2,2271.0,0.13211722488038277
XM_002299414.3,2401.0,0.13989234449760765
XM_002299416.3,1123.0,0.06345693779904306
XM_002299422.3,1002.0,0.056220095693779906
XM_002299423.3,855.0,0.04742822966507177
XM_002299425.3,1176.0,0.0666267942583732
XM_002299431.3,1377.0,0.07864832535885168
XM_002299432.3,2369.0,0.13797846889952153
XM_002299433.3,1607.0,0.0924043062200957
XM_002299435.3,1041.0,0.05855263157894737
XM_002299437.3,1130.0,0.0638755980861244
XM_002299439.3,1894.0,0.10956937799043062
XM_002299442.3,2565.0,0.14970095693779906
XM_002299443.3,1527.0,0.08761961722488039
XM_002299444.3,974.0,0.05454545454545455
XM_002299448.3,964.0,0.05394736842105263
XM_002299449.3,2023.0,0.11728468899521531
XM_002299450.2,1791.0,0.10340909090909091
XM_002299454.3,3794.0,0.22320574162679427
XM_002299456.3,2542.0,0.14832535885167464
XM_002299457.3,2004.0,0.11614832535885168
XM_002299458.3,764.0,0.041985645933014355
XM_002299459.3,2492.0,0.14533492822966507
XM_002299460.3,2154.0,0.12511961722488038
XM_002299462.2,1184.0,0.06710526315789474
XM_002299463.3,2291.0,0.1333133971291866
XM_002299467.3,2054.0,0.11913875598086125
XM_002299468.2,1175.0,0.06656698564593301
XM_002299469.2,1006.0,0.056459330143540674
XM_002299471.3,2729.0,0.15950956937799043
XM_002299473.3,2287.0,0.13307416267942584
XM_002299474.3,1881.0,0.10879186602870813
XM_002299475.3,1814.0,0.10478468899521531
XM_002299476.3,647.0,0.034988038277511964
XM_002299477.3,1327.0,0.0756578947368421
XM_002299481.3,2647.0,0.15460526315789475
XM_002299483.3,1253.0,0.07123205741626794
XM_002299485.3,1024.0,0.057535885167464114
XM_002299486.3,968.0,0.0541866028708134
XM_002299490.3,2226.0,0.12942583732057417
XM_002299492.3,2955.0,0.1730263157894737
XM_002299495.3,904.0,0.05035885167464115
XM_002299496.3,2891.0,0.16919856459330143
XM_002299498.3,2702.0,0.15789473684210525
XM_002299499.3,957.0,0.053528708133971294
XM_002299500.3,863.0,0.0479066985645933
XM_002299502.3,3657.0,0.21501196172248804
XM_002299505.3,1712.0,0.09868421052631579
XM_002299506.2,878.0,0.048803827751196176
XM_002299507.3,1086.0,0.06124401913875598
XM_002299509.2,1080.0,0.060885167464114834
XM_002299510.3,1301.0,0.07410287081339713
XM_002299511.3,1017.0,0.057117224880382775
XM_002299519.3,1884.0,0.1089712918660287
XM_002299521.2,2187.0,0.1270933014354067
XM_002299522.3,1902.0,0.11004784688995216
XM_002299523.3,3277.0,0.1922846889952153
XM_002299524.3,2375.0,0.13833732057416268
XM_002299526.3,1115.0,0.06297846889952154
XM_002299527.3,1773.0,0.10233253588516747
XM_002299531.3,1319.0,0.07517942583732058
XM_002299532.3,3329.0,0.19539473684210526
XM_002299533.3,1722.0,0.09928229665071771
XM_002299538.3,1411.0,0.08068181818181819
XM_002299539.2,1239.0,0.07039473684210526
XM_002299541.3,1491.0,0.0854665071770335
XM_002299542.2,2426.0,0.14138755980861245
XM_002299543.3,1849.0,0.10687799043062202
XM_002299545.3,3723.0,0.2189593301435407
XM_002299546.3,1523.0,0.08738038277511961
XM_002299548.3,1946.0,0.11267942583732057
XM_002299551.3,1037.0,0.0583133971291866
XM_002299553.3,1910.0,0.11052631578947368
XM_002299555.3,879.0,0.048863636363636366
XM_002299557.3,651.0,0.035227272727272725
XM_002299559.3,1046.0,0.05885167464114833
XM_002299561.3,2933.0,0.17171052631578948
XM_002299567.2,3988.0,0.23480861244019138
XM_002299569.3,1340.0,0.07643540669856459
XM_002299570.3,993.0,0.055681818181818186
XM_002299571.3,1720.0,0.09916267942583733
XM_002299572.3,671.0,0.03642344497607656
XM_002299574.3,3122.0,0.18301435406698566
XM_002299575.3,1792.0,0.1034688995215311
XM_002299576.3,1243.0,0.07063397129186604
XM_002299578.3,1495.0,0.08570574162679426
XM_002299580.3,2728.0,0.15944976076555023
XM_002299583.3,1752.0,0.10107655502392345
XM_002299584.2,942.0,0.052631578947368425
XM_002299585.3,2206.0,0.12822966507177033
XM_002299586.3,1797.0,0.10376794258373206
XM_002299589.2,1028.0,0.05777511961722488
XM_002299590.3,960.0,0.053708133971291865
XM_002299594.3,3498.0,0.2055023923444976
XM_002299596.3,1068.0,0.060167464114832536
XM_002299597.3,1320.0,0.07523923444976077
XM_002299601.3,2750.0,0.16076555023923444
XM_002299602.3,1793.0,0.10352870813397129
XM_002299604.3,3744.0,0.2202153110047847
XM_002299605.3,3413.0,0.20041866028708136
XM_002299606.2,997.0,0.05592105263157895
XM_002299608.3,1124.0,0.06351674641148325
XM_002299612.3,1185.0,0.06716507177033493
XM_002299613.3,1172.0,0.06638755980861244
XM_002299615.3,2292.0,0.1333732057416268
XM_002299617.3,2103.0,0.12206937799043062
XM_002299619.3,1147.0,0.06489234449760765
XM_002299620.3,798.0,0.04401913875598086
XM_002299621.3,1847.0,0.10675837320574164
XM_002299627.3,3225.0,0.18917464114832536
XM_002299629.3,1459.0,0.08355263157894736
XM_002299630.3,1617.0,0.09300239234449761
XM_002299631.3,2342.0,0.13636363636363638
XM_002299633.3,1779.0,0.10269138755980861
XM_002299636.3,848.0,0.04700956937799043
XM_002299639.3,379.0,0.01895933014354067
XM_002299641.2,625.0,0.03367224880382775
XM_002299642.3,1890.0,0.10933014354066986
XM_002299644.3,3033.0,0.17769138755980862
XM_002299645.3,1865.0,0.10783492822966508
XM_002299650.2,1885.0,0.10903110047846891
XM_002299651.3,1262.0,0.07177033492822966
XM_002299652.2,2925.0,0.17123205741626796
XM_002299653.3,1398.0,0.0799043062200957
XM_002299658.3,2493.0,0.14539473684210527
XM_002299662.2,898.0,0.05
XM_002299665.3,1345.0,0.07673444976076556
XM_002299666.3,1446.0,0.08277511961722488
XM_002299667.3,3633.0,0.21357655502392345
XM_002299671.3,1022.0,0.05741626794258373
XM_002299673.3,611.0,0.03283492822966507
XM_002299674.3,2243.0,0.13044258373205742
XM_002299676.3,1342.0,0.07655502392344497
XM_002299681.3,2022.0,0.11722488038277512
XM_002299683.3,2237.0,0.13008373205741627
XM_002299684.3,1966.0,0.11387559808612441
XM_002299685.3,1591.0,0.09144736842105264
XM_002299686.3,1565.0,0.08989234449760766
XM_002299688.3,1623.0,0.09336124401913876
XM_002299689.2,750.0,0.04114832535885168
XM_002299691.3,973.0,0.05448564593301435
XM_002299692.3,1483.0,0.08498803827751196
XM_002299694.3,850.0,0.04712918660287081
XM_002299695.3,1581.0,0.09084928229665072
XM_002299696.3,1485.0,0.08510765550239234
XM_002299697.3,671.0,0.03642344497607656
XM_002299700.3,1040.0,0.05849282296650718
XM_002299703.3,2075.0,0.12039473684210526
XM_002299704.3,2221.0,0.1291267942583732
XM_002299707.3,872.0,0.04844497607655503
XM_002299708.3,1050.0,0.05909090909090909
XM_002299709.3,1986.0,0.11507177033492823
XM_002299711.3,1878.0,0.10861244019138756
XM_002299713.3,844.0,0.046770334928229663
XM_002299717.3,1412.0,0.08074162679425838
XM_002299718.3,1067.0,0.060107655502392346
XM_002299719.2,814.0,0.044976076555023926
XM_002299720.3,2960.0,0.17332535885167463
XM_002299721.3,2203.0,0.12805023923444978
